label	length
7	2000
7	2000
7	3000
7	4000
7	3000
7	2000
7	3000
7	2000
7	4000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	4000
7	8000
7	4000
7	3000
7	2000
7	2000
7	7000
7	2000
7	2000
7	3000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	3000
7	2000
7	6000
7	2000
7	2000
7	3000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	6000
7	2000
7	3000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	5000
7	4000
7	2000
7	6000
7	2000
7	2000
7	3000
7	4000
7	5000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	4000
7	2000
7	2000
7	2000
7	3000
7	9000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	5000
7	4000
7	2000
7	2000
7	5000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	7000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	11000
7	2000
7	4000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	7000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	7000
7	2000
7	2000
7	2000
7	2000
7	3000
7	2000
7	2000
7	2000
7	3000
7	2000
7	3000
7	2000
7	3000
7	2000
7	3000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	2000
7	4000
7	7000
7	2000
7	2000
7	2000
7	2000
7	3000
7	4000
7	2000
7	2000
7	2000
7	4000
7	2000
7	2000
7	3000
7	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	2000
3	5000
3	4000
3	5000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	4000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	3000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	7000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	3000
3	3000
3	3000
3	2000
3	2000
3	2000
3	4000
3	2000
3	2000
3	5000
3	2000
3	6000
3	2000
3	2000
3	2000
3	2000
3	6000
3	2000
3	2000
3	2000
3	3000
3	2000
3	6000
3	2000
3	2000
3	4000
3	5000
3	2000
3	2000
3	2000
3	3000
3	2000
3	1000
3	4000
3	4000
3	2000
3	2000
3	2000
3	2000
3	3000
3	8000
3	3000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	1000
3	3000
3	10000
3	4000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	3000
3	6000
3	4000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	5000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	5000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	9000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	4000
3	3000
3	2000
3	2000
3	3000
3	2000
3	4000
3	3000
3	4000
3	3000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	3000
3	2000
3	3000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	3000
3	8000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	3000
3	2002
3	2000
3	2000
3	2000
3	2000
3	2000
3	5000
3	2000
3	3000
3	2000
3	2000
3	3000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	3000
3	5000
3	2000
3	3000
3	4000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	4000
3	1000
3	2000
3	2000
3	2000
3	2000
3	4000
3	3000
3	2000
3	3000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	3000
3	3000
3	4000
3	2000
3	2000
3	6000
3	4000
3	3000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	3000
3	3000
3	3000
3	2000
3	2000
3	2000
3	2000
3	3000
3	3000
3	2000
3	2000
3	2000
3	2000
3	4000
3	4000
3	4000
3	3000
3	4000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	2000
3	7000
3	2000
3	2000
3	2000
3	4000
3	5000
3	2000
3	3000
3	2000
3	2000
3	2000
3	3000
3	2000
3	2000
3	2000
3	2000
3	2000
3	4000
3	2000
3	7000
3	2000
3	2000
3	2000
3	2000
